Kodas,EAN,stock_local,stock_supplier_fast,stock_supplier_slow,total_stock
5912548,5903753009977,0,0,0,0
5912549,5903753009960,0,0,0,0
5912550,5901691959958,0,0,15,15
5912551,5901691959965,0,0,15,15
5912552,5903753003074,0,0,0,0
5912553,5901691959972,0,0,15,15
5912554,5901691959989,0,0,15,15
5912555,5901435414453,0,0,15,15
5912556,5901435416440,0,0,15,15
5912557,5905274854043,0,0,0,0
5912558,5905274854067,0,0,1,1
5912559,5905274854586,0,0,0,0
5912560,5905274854555,0,0,0,0
5912561,5905274854548,0,0,0,0
5912562,5905274854562,0,0,1,1
5912563,5903407169705,0,0,15,15
5912564,5903407165011,0,0,15,15
5912566,5902533923939,0,0,0,0
5912568,5907378101252,0,0,1,1
5912569,5907378100996,0,0,1,1
5912570,5907378101634,0,0,1,1
5912571,5907378102037,0,0,1,1
5912572,5907378101283,0,0,15,15
5912573,5907378101023,0,0,5,5
5912574,5907378102068,0,0,15,15
5912575,5907378101665,0,0,15,15
5912576,5907501491427,0,0,1,1
5912577,5907378101702,0,0,1,1
5912578,5907378102105,0,0,1,1
5912579,5901811174254,0,0,1,1
5912583,5901811176968,0,0,1,1
5912584,5901811176951,0,0,1,1
5912585,5901811176944,0,0,1,1
5912586,5901811176937,0,0,1,1
5912587,5901811176920,0,0,5,5
5912588,5901811176913,0,0,5,5
5912589,5901811177101,0,0,1,1
5912590,5901811177095,0,0,1,1
5912591,9353965008651,0,0,0,0
5912592,9353965009177,0,0,1,1
5912593,9353965009078,0,0,1,1
5912594,9353965007395,0,0,1,1
5912595,9353965006589,0,0,1,1
5912596,9353965006596,0,0,1,1
5912597,9353965006183,0,0,1,1
5912598,9353965007005,0,0,1,1
5912599,5905450162115,0,0,0,0
5912600,5902533922277,0,0,1,1
5912601,5905274856207,0,0,1,1
5912603,6941607368442,0,0,1,1
5912604,6941607352120,0,0,1,1
5912605,6941607312209,0,0,1,1
5912606,6941607312223,0,0,0,0
5912607,6941607312407,0,0,0,0
5912608,6941607312414,0,0,1,1
5912609,6941607312438,0,0,0,0
5912610,5903407164946,0,0,5,5
5912611,5903407164953,0,0,15,15
5912612,5901691802834,0,0,1,1
5912613,5901691802841,0,0,0,0
5912614,0259016918977316,0,0,5,5
5912615,5903407169149,0,0,15,15
5912616,5010415350145,0,0,0,0
5912617,5010415433602,0,0,0,0
5912618,5902533926350,0,0,1,1
5912619,5906555614073,0,0,1,1
5912620,5906555614080,0,0,1,1
5912621,5906555614097,0,0,1,1
5912622,5906555614103,0,0,1,1
5912623,5906555614110,0,0,1,1
5912624,5906555614127,0,0,1,1
5912625,5906555614134,0,0,0,0
5912626,5906555614141,0,0,1,1
5912627,5906555614219,0,0,15,15
5912628,5902686309901,0,0,1,1
5912629,5010415230126,0,0,1,1
5912630,5901912245785,0,0,1,1
5912636,5901435417331,0,0,15,15
5912637,5903407169644,0,0,15,15
5912638,5901435416174,0,0,15,15
5912639,5901691893252,0,0,15,15
5912640,5901435417560,0,0,15,15
5912641,5901435417577,0,0,15,15
5912642,5901435417584,0,0,15,15
5912643,5903407175478,0,0,15,15
5912644,5903407172606,0,0,5,5
5912645,5903407172651,0,0,15,15
5912646,5903407172668,0,0,15,15
5912647,5903407177700,0,0,15,15
5912648,5901691820661,0,0,5,5
5912649,5905359977414,0,0,1,1
5912650,6942138968125,0,0,1,1
5912651,6942138961959,0,0,1,1
5912652,5903753010188,0,0,0,0
5912653,5901691801844,0,0,5,5
5912654,5901691801851,0,0,0,0
5912655,5904165688255,0,0,0,0
5912656,5904165688118,0,0,0,0
5912657,5904165688019,0,0,0,0
5912658,5904165688026,0,0,0,0
5912659,5904165688279,0,0,0,0
5912660,5907644006946,0,0,15,15
5912661,5907644006953,0,0,15,15
5912662,5907644006960,0,0,15,15
5912663,5907644006977,0,0,15,15
5912664,5902533928330,0,0,0,0
5912665,5902533928347,0,0,1,1
5912666,5902533928361,0,0,0,0
5912667,,0,0,1,1
5912669,,0,0,0,0
5912672,5906280653927,0,0,0,0
5912674,5906280653941,0,0,1,1
5912675,5906280653934,0,0,1,1
5912677,5906280653750,0,0,1,1
5912678,,0,0,1,1
5912679,5906280653712,0,0,1,1
5912680,5906280653989,0,0,1,1
5912683,5906280654085,0,0,1,1
5912685,5906280654146,0,0,1,1
5912686,5906280654139,0,0,1,1
5912687,5906280654122,0,0,0,0
5912688,5906280653699,0,0,1,1
5912689,5906280653576,0,0,0,0
5912690,5904326944138,0,0,0,0
5912691,6927049056338,0,0,0,0
5912692,6927049056314,0,0,1,1
5912693,6927049056321,0,0,1,1
5912694,6927049002106,0,0,0,0
5912695,6927049022227,0,0,0,0
5912696,6927049021169,0,0,0,0
5912697,6927049010279,0,0,0,0
5912698,6927049020254,0,0,0,0
5912699,6927049022012,0,0,0,0
5912700,6927049055775,0,0,1,1
5912701,6927049045271,0,0,1,1
5912702,6927049040559,0,0,0,0
5912703,6927049021152,0,0,0,0
5912704,6927049001697,0,0,0,0
5912705,6927049055607,0,0,1,1
5912706,6927049010309,0,0,0,0
5912707,6927049056406,0,0,1,1
5912708,6927049022555,0,0,0,0
5912709,6927049045288,0,0,1,1
5912710,6927049010378,0,0,1,1
5912711,6927049015274,0,0,0,0
5912712,6927049056420,0,0,0,0
5912713,6927049056437,0,0,0,0
5912714,,0,0,1,1
5912715,5904326945814,0,0,0,0
5912716,5904326946477,0,0,0,0
5912718,5904326949751,0,0,1,1
5912719,5906280653903,0,0,1,1
5912720,,0,0,1,1
5912722,5906280653880,0,0,1,1
5912724,5906280654108,0,0,1,1
5912725,5906280654030,0,0,0,0
5912726,5906280654177,0,0,1,1
5912727,5906280654160,0,0,1,1
5912728,5906280654054,0,0,0,0
5912730,5904326946446,0,0,1,1
5912731,5906280653170,0,0,1,1
5912732,5906280653446,0,0,0,0
5912733,5906280651381,0,0,1,1
5912734,5906280651299,0,0,1,1
5912735,6927049022388,0,0,0,0
5912736,5904326941366,0,0,0,0
5912737,5904326944626,0,0,1,1
5912738,5904326949157,0,0,0,0
5912739,5904326941465,0,0,1,1
5912740,5901912245983,0,0,1,1
5912741,5901912245976,0,0,1,1
5912742,5906280656782,0,0,1,1
5912743,5906280656799,0,0,1,1
5912744,5907644006830,0,0,15,15
5912745,5907644006847,0,0,15,15
5912746,5907644006854,0,0,15,15
5912747,5907644006861,0,0,15,15
5912748,5903407176314,0,0,5,5
5912749,5903407176345,0,0,15,15
5912750,5903407176376,0,0,5,5
5912751,7290108863741,0,0,1,1
5912752,7290108863727,0,0,5,5
5912753,7290108863710,0,0,5,5
5912754,7290135001055,0,0,15,15
5912755,7290135001536,0,0,1,1
5912756,7290135001512,0,0,1,1
5912757,7290135001529,0,0,0,0
5912758,7290135001550,0,0,0,0
5912759,7290135006074,0,0,1,1
5912760,7290135006050,0,0,1,1
5912761,7290135006029,0,0,1,1
5912762,7290135006036,0,0,1,1
5912763,7290135006012,0,0,0,0
5912764,7290135006500,0,0,1,1
5912765,7290135006517,0,0,1,1
5912766,5901691959910,0,0,5,5
5912767,5901691959927,0,0,1,1
5912768,5901691959934,0,0,1,1
5912769,5901691959941,0,0,1,1
5912770,5901691959873,0,0,0,0
5912771,5901691959880,0,0,0,0
5912772,5901691959897,0,0,1,1
5912773,5901691959903,0,0,0,0
5912774,5903753006464,0,0,0,0
5912775,,0,0,5,5
5912776,,0,0,1,1
5912778,,0,0,1,1
5912779,,0,0,1,1
5912780,,0,0,1,1
5912781,5903407179247,0,0,5,5
5912782,5010415335494,0,0,5,5
5912783,5010415245878,0,0,0,0
5912785,9353965008729,0,0,0,0
5912786,5903753001865,0,0,0,0
5912787,5903753008390,0,0,0,0
5912788,6925783858201,0,0,5,5
5912789,5905692308388,0,0,5,5
5912790,5905692300627,0,0,5,5
5912791,5905692300634,0,0,1,1
5912792,5905692300641,0,0,1,1
5912793,5905692300658,0,0,1,1
5912794,5905692300665,0,0,1,1
5912795,8711427045469,0,0,5,5
5912796,6925783825920,0,0,5,5
5912797,6925783825937,0,0,0,0
5912798,8058664180622,0,0,1,1
5912799,8058664180639,0,0,1,1
5912800,,0,0,1,1
5912801,,0,0,1,1
5912802,,0,0,1,1
5912803,8058664180677,0,0,1,1
5912804,8058664180714,0,0,1,1
5912805,5905274855262,0,0,1,1
5912806,5905274855279,0,0,1,1
5912807,5905274855248,0,0,1,1
5912808,5905274855231,0,0,1,1
5912809,,0,0,1,1
5912810,5903407177441,0,0,15,15
5912811,5903407177434,0,0,15,15
5912812,5903407177410,0,0,15,15
5912813,5907001940715,0,0,1,1
5912815,5901761123180,0,0,1,1
5912816,5901761123173,0,0,15,15
5912817,5901761123166,0,0,1,1
5912818,5901761123210,0,0,5,5
5912819,9353965009269,0,0,1,1
5912820,5905450162405,0,0,0,0
5912821,5905450162399,0,0,0,0
5912822,5905450162429,0,0,1,1
5912823,5905450162412,0,0,0,0
5912824,5901761123203,0,0,1,1
5912825,9353965006978,0,0,1,1
5912826,5901761123197,0,0,5,5
5912827,5901761123159,0,0,15,15
5912828,5901761129991,0,0,5,5
5912829,5901761129984,0,0,1,1
5912830,5901761129977,0,0,1,1
5912831,5901761129953,0,0,5,5
5912832,5907090700573,0,0,1,1
5912833,5907090700559,0,0,1,1
5912834,5061047481998,0,0,5,5
5912835,5061047482209,0,0,0,0
5912836,5061047482193,0,0,0,0
5912837,5061047482186,0,0,5,5
5912838,5061047482025,0,0,5,5
5912839,5061047482001,0,0,15,15
5912840,5905523679328,0,0,0,0
5912841,5905523668827,0,0,1,1
5912846,5905692308234,0,0,0,0
5912847,5905692301341,0,0,1,1
5912848,5905692301358,0,0,1,1
5912849,0194689104989,0,0,5,5
5912851,0194689201022,0,0,5,5
5912852,0194689201114,0,0,5,5
5912853,194689204351,0,0,1,1
5912854,0194689204658,0,0,5,5
5912855,194689204894,0,0,1,1
5912856,0194689402771,0,0,5,5
5912858,0194689403983,0,0,0,0
5912859,194689404492,0,0,0,0
5912860,194689405154,0,0,1,1
5912861,194689406052,0,0,1,1
5912862,0194689406953,0,0,5,5
5912863,194689407974,0,0,0,0
5912864,5907378107766,0,0,1,1
5912865,5907378107759,0,0,5,5
5912866,5907378107742,0,0,1,1
5912867,0194689429693,0,0,0,0
5912868,0194689429730,0,0,1,1
5912869,194689454732,0,0,1,1
5912870,8463760454797,0,0,1,1
5912871,8463760456104,0,0,1,1
5912872,0194689459072,0,0,1,1
5912873,194689609163,0,0,0,0
5912874,5907644006649,0,0,15,15
5912875,5061047482117,0,0,15,15
5912876,5901761128666,0,0,0,0
5912877,5901761123982,0,0,0,0
5912878,5901761128208,0,0,1,1
5912879,,0,0,1,1
5912880,5903753002275,0,0,0,0
5912881,5908214738878,0,0,1,1
5912882,5908214738885,0,0,0,0
5912883,5905359974437,0,0,1,1
5912884,5905359961406,0,0,0,0
5912885,5905359968436,0,0,0,0
5912886,5905359968450,0,0,1,1
5912887,5905359967873,0,0,1,1
5912888,5905359967880,0,0,0,0
5912889,5905359970446,0,0,0,0
5912890,5905359970439,0,0,0,0
5912891,5905359970422,0,0,1,1
5912892,5905359970453,0,0,1,1
5912893,5905359970460,0,0,0,0
5912894,5905359974475,0,0,0,0
5912895,5905359974468,0,0,0,0
5912896,5905359974451,0,0,0,0
5912897,5905359974482,0,0,1,1
5912898,5905359974499,0,0,1,1
5912899,59053599974420,0,0,0,0
5912900,5905359974413,0,0,0,0
5912901,5905359974406,0,0,1,1
5912902,5905359974444,0,0,1,1
5912903,5905359968474,0,0,1,1
5912904,5905359978527,0,0,0,0
5912905,5905359978534,0,0,0,0
5912906,5905359978541,0,0,1,1
5912907,5905359978558,0,0,1,1
5912908,5905359978565,0,0,0,0
5912909,5905359978572,0,0,0,0
5912910,5905359978596,0,0,1,1
5912911,5905359978602,0,0,1,1
5912912,5905359968481,0,0,1,1
5912913,5905359968467,0,0,1,1
5912914,5907090700566,0,0,1,1
5912915,5907090700580,0,0,1,1
5912916,5903407162409,0,0,15,15
5912917,5902533928828,0,0,1,1
5912918,5902533928835,0,0,1,1
5912919,5903407164991,0,0,15,15
5912921,5901761129298,0,0,1,1
5912922,5901761129267,0,0,1,1
5912923,5901761129274,0,0,0,0
5912924,5908214730209,0,0,15,15
5912925,5908214739974,0,0,1,1
5912926,,0,0,1,1
5912927,5908214730353,0,0,1,1
5912928,,0,0,1,1
5912929,,0,0,15,15
5912930,,0,0,0,0
5912931,,0,0,1,1
5912932,,0,0,0,0
5912933,5901691880375,0,0,15,15
5912934,5901691880382,0,0,5,5
5912935,5901691880368,0,0,5,5
5912936,5901691854932,0,0,1,1
5912937,5901691854956,0,0,15,15
5912938,5903407162416,0,0,15,15
5912939,5901691866751,0,0,1,1
5912940,5901691866768,0,0,5,5
5912943,5908268746751,0,0,1,1
5912944,,0,0,1,1
5912945,,0,0,1,1
5912947,5907180602145,0,0,1,1
5912948,5907180601247,0,0,1,1
5912949,5907180601346,0,0,1,1
5912950,5907180601339,0,0,0,0
5912951,,0,0,1,1
5912954,5902686321200,0,0,1,1
5912955,5902686321378,0,0,1,1
5912956,5902686321187,0,0,1,1
5912957,5902686321217,0,0,1,1
5912958,7297629031314,0,0,1,1
5912959,7297629031284,0,0,1,1
5912960,5905274855293,0,0,1,1
5912961,5905274853558,0,0,0,0
5912962,5905274853541,0,0,0,0
5912963,5905274853534,0,0,0,0
5912964,5905274854982,0,0,1,1
5912965,5905274854975,0,0,1,1
5912966,5905274854906,0,0,0,0
5912967,5905274854777,0,0,0,0
5912968,5905274854494,0,0,0,0
5912969,5905274854784,0,0,0,0
5912970,5905274854913,0,0,0,0
5912973,5905692308265,0,0,1,1
5912974,5905692308272,0,0,5,5
5912975,5905692308289,0,0,1,1
5912977,5905692301389,0,0,0,0
5912978,5905692301396,0,0,0,0
5912979,5907001941385,0,0,0,0
5912980,5907001941392,0,0,1,1
5912981,5907001941408,0,0,0,0
5912982,5907001940968,0,0,1,1
5912983,5907001940975,0,0,1,1
5912984,5907001941095,0,0,0,0
5912985,5907001941101,0,0,1,1
5912986,5904165688248,0,0,0,0
5912987,5904165689092,0,0,1,1
5912988,5904165689108,0,0,1,1
5912989,5904165689115,0,0,1,1
5912990,9353965007494,0,0,1,1
5912991,5907090700672,0,0,1,1
5912992,5907672346588,0,0,1,1
5912993,5907672346557,0,0,1,1
5912994,5907672346571,0,0,1,1
5912995,5907090700443,0,0,0,0
5912996,5907672346564,0,0,15,15
5912997,5907090700436,0,0,1,1
5912998,5907672346526,0,0,5,5
5912999,5907672346533,0,0,1,1
5913000,5907672346540,0,0,1,1
5913001,5907672346519,0,0,0,0
5913002,5907672346502,0,0,5,5
5913003,5907090700429,0,0,0,0
5913004,5907672346298,0,0,1,1
5913005,5907090700450,0,0,1,1
5913006,5907672346304,0,0,1,1
5913007,5907090700399,0,0,1,1
5913008,5907090700412,0,0,1,1
5913009,5907672346328,0,0,1,1
5913010,5907672346311,0,0,1,1
5913011,5907672346342,0,0,5,5
5913012,5907672346335,0,0,5,5
5913013,5907672346380,0,0,1,1
5913014,5907672346410,0,0,5,5
5913015,5907672346397,0,0,15,15
5913016,5907672346366,0,0,1,1
5913017,5907672346373,0,0,1,1
5913018,5907672346359,0,0,1,1
5913019,5907672346403,0,0,0,0
5913020,5907672346472,0,0,15,15
5913021,5907672346465,0,0,15,15
5913022,5907672346434,0,0,0,0
5913023,5907672346489,0,0,1,1
5913024,5907672346441,0,0,5,5
5913025,5907672346427,0,0,5,5
5913026,5907672346458,0,0,5,5
5913027,,0,0,1,1
5913028,,0,0,5,5
5913029,,0,0,1,1
5913030,5907573550114,0,0,1,1
5913031,9353965009245,0,0,1,1
5913032,9353965007692,0,0,1,1
5913033,9353965008408,0,0,1,1
5913034,,0,0,5,5
5913035,5903407175942,0,0,15,15
5913036,5903407178554,0,0,0,0
5913037,5903407166322,0,0,15,15
5913038,5903407172613,0,0,15,15
5913039,5903407162294,0,0,15,15
5913040,5903407162300,0,0,15,15
5913041,5907220810806,0,0,1,1
5913047,5905692308197,0,0,15,15
5913048,5905692308203,0,0,5,5
5913049,5907644009008,0,0,5,5
5913051,5907220812831,0,0,15,15
5913052,5907220812848,0,0,15,15
5913053,5907220812886,0,0,15,15
5913054,5907220812893,0,0,15,15
5913055,5907220812909,0,0,15,15
5913056,5907220812916,0,0,15,15
5913057,5907220812923,0,0,15,15
5913058,5907220812930,0,0,15,15
5913059,5902675084147,0,0,1,1
5913060,5902675084154,0,0,1,1
5913062,5905692308173,0,0,1,1
5913063,5905692308180,0,0,0,0
5913064,5905692308319,0,0,5,5
5913065,5905692301365,0,0,5,5
5913066,5907672346632,0,0,5,5
5913067,5907672346601,0,0,5,5
5913068,5907672346618,0,0,5,5
5913069,5907672346656,0,0,15,15
5913070,5907672346649,0,0,15,15
5913071,5907672346625,0,0,1,1
5913072,5907672346595,0,0,15,15
5913073,5907644006991,0,0,15,15
5913074,9353965006930,0,0,0,0
5913075,9353965008743,0,0,1,1
5913078,5907378104185,0,0,1,1
5913079,5907378104352,0,0,1,1
5913080,5901435416204,0,0,15,15
5913081,5901435417225,0,0,15,15
5913082,5901435417232,0,0,15,15
5913083,5901435417249,0,0,15,15
5913084,5901435417652,0,0,15,15
5913085,4052396093162,0,0,0,0
5913086,5901435417676,0,0,15,15
5913087,5901435417683,0,0,15,15
5913088,5901435417690,0,0,15,15
5913089,5901435417706,0,0,5,5
5913090,5901435417713,0,0,5,5
5913091,5901435417720,0,0,15,15
5913092,5901435417737,0,0,15,15
5913093,5901435417669,0,0,15,15
5913094,5901435417751,0,0,15,15
5913095,4052396072693,0,0,0,0
5913096,5901435417768,0,0,15,15
5913097,5901435417775,0,0,15,15
5913098,5901691959248,0,0,15,15
5913099,5901691959231,0,0,15,15
5913100,5901691959255,0,0,15,15
5913101,5901691959262,0,0,0,0
5913103,5902533927074,0,0,1,1
5913104,5905375839420,0,0,5,5
5913105,5901691805255,0,0,15,15
5913109,5901912245990,0,0,1,1
5913110,5907378105786,0,0,1,1
5913111,5905359967866,0,0,0,0
5913112,5907378105830,0,0,1,1
5913113,5905359978510,0,0,0,0
5913115,5905359978589,0,0,0,0
5913116,5907378100361,0,0,1,1
5913117,5907378106028,0,0,1,1
5913118,5907378100392,0,0,1,1
5913119,5907378100408,0,0,5,5
5913120,5907378100378,0,0,5,5
5913121,5060624774249,0,0,5,5
5913122,4052396127782,0,0,0,0
5913123,4052396127799,0,0,0,0
5913124,4052396128802,0,0,1,1
5913125,4052396128819,0,0,5,5
5913126,5903753004101,0,0,0,0
5913128,5903753002374,0,0,0,0
5913129,5901435417874,0,0,15,15
5913130,5901435416594,0,0,0,0
5913131,5901435417256,0,0,0,0
5913132,5901435417263,0,0,15,15
5913133,5902262145114,0,0,5,5
5913134,5908268745150,0,0,5,5
5913135,5907180605610,0,0,1,1
5913136,5908268747666,0,0,1,1
5913137,5901691800625,0,0,0,0
5913138,5908268746959,0,0,5,5
5913139,5901761127546,0,0,1,1
5913140,5907090700740,0,0,1,1
5913141,5907001941088,0,0,1,1
5913142,5907001940982,0,0,0,0
5913143,5907001940999,0,0,1,1
5913144,5907001941118,0,0,1,1
5913145,5907001941125,0,0,1,1
5913147,590181176975,0,0,1,1
5913148,5901811176982,0,0,1,1
5913151,5901811137464,0,0,1,1
5913154,5901811185823,0,0,1,1
5913155,5901811182761,0,0,1,1
5913156,5901811143076,0,0,5,5
5913158,5907672346496,0,0,1,1
5913159,5903771709217,0,0,0,0
5913160,5901912245938,0,0,1,1
5913161,5907090700719,0,0,1,1
5913162,5907090700702,0,0,1,1
5913163,5907090700696,0,0,1,1
5913164,5907090700689,0,0,1,1
5913165,5907001940821,0,0,0,0
5913166,5907001940944,0,0,0,0
5913167,5907001940951,0,0,0,0
5913168,5907001941071,0,0,1,1
5913169,5903407169637,0,0,15,15
5913171,9353965007418,0,0,1,1
5913175,4897126754902,0,0,1,1
5913176,4897126754926,0,0,5,5
5913186,5907220817089,0,0,5,5
5913188,5907220817188,0,0,5,5
5913189,5907220817195,0,0,1,1
5913190,5907220817201,0,0,1,1
5913191,5901435417591,0,0,15,15
5913192,5901435417607,0,0,5,5
5913193,5901435417614,0,0,5,5
5913194,5901435417621,0,0,15,15
5913195,5901435417812,0,0,15,15
5913196,5901435417829,0,0,15,15
5913197,5901435417836,0,0,15,15
5913198,5901435417843,0,0,15,15
5913199,5901435417850,0,0,15,15
5913200,5901435417867,0,0,15,15
5913204,5906630333820,0,0,15,15
5913205,5010415478290,0,0,0,0
5913206,5010415478283,0,0,0,0
5913207,5907090700528,0,0,1,1
5913209,5907090700542,0,0,0,0
5913210,5907090700481,0,0,0,0
5913211,5907090700498,0,0,15,15
5913212,5907090700504,0,0,0,0
5913213,5907090700511,0,0,15,15
5913214,5901761127515,0,0,1,1
5913215,5901761127362,0,0,5,5
5913216,5901761129076,0,0,0,0
5913217,5901761129212,0,0,1,1
5913219,5010415232366,0,0,1,1
5913220,5907644007097,0,0,15,15
5913223,5905692308401,0,0,0,0
5913225,5907090700818,0,0,15,15
5913226,5901811185656,0,0,1,1
5913227,5901811185663,0,0,1,1
5913228,5901811184369,0,0,5,5
5913229,5901811186738,0,0,15,15
5913230,5901811186714,0,0,15,15
5913231,5901811188619,0,0,1,1
5913233,5901811173974,0,0,1,1
5913234,8413082893460,0,0,0,0
5913235,8413082893453,0,0,0,0
5913236,8413082892623,0,0,0,0
5913237,5901435415931,0,0,15,15
5913238,5901435415948,0,0,15,15
5913239,5901435415962,0,0,15,15
5913240,5901435415979,0,0,15,15
5913241,5901435417959,0,0,15,15
5913242,8720689042109,0,0,5,5
5913243,8720689042116,0,0,15,15
5913244,8720689042406,0,0,5,5
5913245,8720689043236,0,0,1,1
5913246,8720689043229,0,0,1,1
5913247,8720689043045,0,0,15,15
5913248,8720689043298,0,0,15,15
5913249,8720689042178,0,0,5,5
5913250,8720689042390,0,0,5,5
5913251,8720689041997,0,0,5,5
5913252,5901691805248,0,0,15,15
5913254,,0,0,1,1
5913255,5906280656409,0,0,1,1
5913256,5902745612614,0,0,0,0
5913257,,0,0,1,1
5913258,,0,0,0,0
5913259,5902745612621,0,0,0,0
5913260,,0,0,1,1
5913261,5906280656263,0,0,1,1
5913262,5902745612669,0,0,0,0
5913263,5906280656195,0,0,0,0
5913264,,0,0,1,1
5913265,5902745612676,0,0,0,0
5913266,,0,0,1,1
5913267,,0,0,1,1
5913268,5906280656072,0,0,0,0
5913269,,0,0,1,1
5913270,5906280656058,0,0,0,0
5913271,,0,0,1,1
5913272,5906280655808,0,0,0,0
5913274,5902745612713,0,0,0,0
5913275,,0,0,1,1
5913276,5902745612720,0,0,0,0
5913277,5906280655372,0,0,0,0
5913278,5902745612768,0,0,0,0
5913279,5902745612775,0,0,0,0
5913280,5902745614069,0,0,1,1
5913282,5906280655327,0,0,0,0
5913283,,0,0,1,1
5913285,5906280655297,0,0,1,1
5913286,5906280655273,0,0,0,0
5913287,,0,0,1,1
5913288,5906280655259,0,0,0,0
5913289,,0,0,1,1
5913290,,0,0,0,0
5913291,5906280655136,0,0,1,1
5913293,5906280655112,0,0,1,1
5913296,5906280655082,0,0,0,0
5913297,5906280655068,0,0,0,0
5913299,5905523648188,0,0,1,1
5913302,5906280654566,0,0,0,0
5913304,5906280654474,0,0,0,0
5913305,5906280654467,0,0,0,0
5913306,5906280654450,0,0,1,1
5913307,5906280654429,0,0,0,0
5913308,5906280654320,0,0,0,0
5913309,5906280654313,0,0,1,1
5913310,5906280653347,0,0,0,0
5913311,5906280653293,0,0,1,1
5913313,5906280653156,0,0,1,1
5913314,5906280653149,0,0,1,1
5913321,,0,0,1,1
5913322,6971608442704,0,0,1,1
5913323,6971608442780,0,0,1,1
5913324,6971608442834,0,0,1,1
5913325,6971608442858,0,0,1,1
5913326,6971608443268,0,0,1,1
5913327,6971608442681,0,0,1,1
5913328,,0,0,1,1
5913331,5906280656027,0,0,1,1
5913332,5906280656034,0,0,1,1
5913334,5905359951520,0,0,1,1
5913337,5905359962090,0,0,0,0
5913338,5905359956808,0,0,1,1
5913339,5905359954286,0,0,1,1
5913340,5903407360218,0,0,15,15
5913341,5903407360225,0,0,15,15
